address,x,y,z
0.0,0.0132653061224,0.988826815642,0.0454620481234
1.0,0.0,0.991620111732,0.0454620481234
2.0,0.00510204081633,0.921787709497,0.0454620481234
3.0,0.0102040816327,0.857541899441,0.0475202895279
4.0,0.015306122449,0.793296089385,0.0237579262691
5.0,0.0204081632653,0.72625698324,0.0475202895279
6.0,0.0255102040816,0.659217877095,0.0237579262691
7.0,0.0295918367347,0.597765363128,0.0
8.0,0.034693877551,0.530726256983,0.0
9.0,0.0397959183673,0.469273743017,0.0263176217053
10.0,0.0540816326531,0.460893854749,0.0237579262691
11.0,0.0683673469388,0.45530726257,0.0500313143157
12.0,0.0826530612245,0.446927374302,0.0475202895279
13.0,0.0969387755102,0.441340782123,0.0475202895279
14.0,0.112244897959,0.435754189944,0.0500313143157
15.0,0.107142857143,0.502793296089,0.0737510015182
16.0,0.0928571428571,0.508379888268,0.0712868409066
17.0,0.0775510204082,0.513966480447,0.0475202895279
18.0,0.0632653061224,0.519553072626,0.0475202895279
19.0,0.0489795918367,0.525139664804,0.0237579262691
20.0,0.0438775510204,0.59217877095,0.0237579262691
21.0,0.0387755102041,0.656424581006,0.0216596397163
22.0,0.0530612244898,0.653631284916,0.0475202895279
23.0,0.0673469387755,0.648044692737,0.0475202895279
24.0,0.0826530612245,0.642458100559,0.0712868409066
25.0,0.0979591836735,0.639664804469,0.0950573497666
26.0,0.0928571428571,0.709497206704,0.0950573497666
27.0,0.0775510204082,0.715083798883,0.0974763544578
28.0,0.0622448979592,0.715083798883,0.0454620481234
29.0,0.0479591836735,0.720670391061,0.0237579262691
30.0,0.0336734693878,0.723463687151,0.0237579262691
31.0,0.0285714285714,0.787709497207,0.0454620481234
32.0,0.0234693877551,0.854748603352,0.0216596397163
33.0,0.0183673469388,0.921787709497,0.0454620481234
,0.107142857143,0.843575418994,0.116884851161
,0.111224489796,0.77374301676,0.0950573497666
,0.117346938776,0.703910614525,0.121207067831
,0.121428571429,0.631284916201,0.0950573497666
,0.127551020408,0.564245810056,0.121207067831
,0.131632653061,0.491620111732,0.0974763544578
40.0,0.136734693878,0.421787709497,0.0950573497666
41.0,0.15306122449,0.413407821229,0.0950573497666
42.0,0.147959183673,0.486033519553,0.0974763544578
43.0,0.14387755102,0.553072625698,0.116884851161
44.0,0.137755102041,0.625698324022,0.118831602065
45.0,0.133673469388,0.698324022346,0.118831602065
46.0,0.127551020408,0.77094972067,0.118831602065
47.0,0.123469387755,0.843575418994,0.14260939889
48.0,0.117346938776,0.916201117318,0.116884851161
49.0,0.135714285714,0.916201117318,0.164511675337
50.0,0.129591836735,0.988826815642,0.140697183619
51.0,0.14693877551,0.991620111732,0.16639055515
52.0,0.152040816327,0.916201117318,0.168683460245
53.0,0.170408163265,0.913407821229,0.190174898399
54.0,0.174489795918,0.837988826816,0.16639055515
55.0,0.180612244898,0.759776536313,0.18832821517
56.0,0.184693877551,0.687150837989,0.144942857821
57.0,0.190816326531,0.611731843575,0.190174898399
58.0,0.194897959184,0.536312849162,0.144942857821
59.0,0.2,0.463687150838,0.168683460245
60.0,0.205102040816,0.391061452514,0.144942857821
61.0,0.223469387755,0.379888268156,0.18832821517
62.0,0.217346938776,0.45530726257,0.14260939889
63.0,0.213265306122,0.530726256983,0.192428628889
64.0,0.208163265306,0.606145251397,0.16639055515
65.0,0.20306122449,0.68156424581,0.168683460245
66.0,0.198979591837,0.756983240223,0.190174898399
67.0,0.192857142857,0.835195530726,0.190174898399
68.0,0.252040816327,0.991620111732,0.259789120632
69.0,0.257142857143,0.90782122905,0.259789120632
70.0,0.262244897959,0.826815642458,0.235967031444
71.0,0.267346938776,0.745810055866,0.261545493713
72.0,0.272448979592,0.664804469274,0.235967031444
73.0,0.277551020408,0.583798882682,0.261545493713
,0.281632653061,0.505586592179,0.213962267772
,0.287755102041,0.427374301676,0.261545493713
,0.266326530612,0.435754189944,0.192428628889
,0.24693877551,0.444134078212,0.16639055515
,0.252040816327,0.368715083799,0.192428628889
,0.271428571429,0.357541899441,0.213962267772
80.0,0.291836734694,0.349162011173,0.213962267772
81.0,0.312244897959,0.337988826816,0.213962267772
82.0,0.334693877551,0.329608938547,0.263689309109
83.0,0.357142857143,0.31843575419,0.285341078329
84.0,0.351020408163,0.399441340782,0.261545493713
85.0,0.329591836735,0.41061452514,0.285341078329
86.0,0.308163265306,0.418994413408,0.263689309109
87.0,0.30306122449,0.5,0.237752513033
88.0,0.297959183673,0.578212290503,0.261545493713
89.0,0.29387755102,0.662011173184,0.261545493713
90.0,0.287755102041,0.743016759777,0.261545493713
91.0,0.282653061224,0.824022346369,0.235967031444
92.0,0.277551020408,0.90782122905,0.259789120632
93.0,0.273469387755,0.991620111732,0.307438237329
94.0,0.49387755102,0.804469273743,0.475786180767
95.0,0.498979591837,0.706703910615,0.474254617309
96.0,0.50306122449,0.611731843575,0.451973625377
97.0,0.508163265306,0.516759776536,0.450419959826
98.0,0.513265306122,0.424581005587,0.451973625377
99.0,0.517346938776,0.332402234637,0.453870567452
100.0,0.522448979592,0.240223463687,0.428162872998
101.0,0.494897959184,0.254189944134,0.40630719454
102.0,0.489795918367,0.343575418994,0.382529683471
103.0,0.485714285714,0.432960893855,0.426586459533
104.0,0.480612244898,0.527932960894,0.40630719454
105.0,0.476530612245,0.620111731844,0.451973625377
,0.471428571429,0.712290502793,0.451973625377
,0.466326530612,0.807262569832,0.453870567452
,0.461224489796,0.902234636872,0.450419959826
,0.434693877551,0.902234636872,0.426586459533
,0.429591836735,0.997206703911,0.450419959826
,0.404081632653,0.997206703911,0.402754168065
,0.408163265306,0.905027932961,0.38054710328
,0.383673469388,0.90782122905,0.356742261396
,0.389795918367,0.81843575419,0.382529683471
,0.365306122449,0.81843575419,0.356742261396
,0.371428571429,0.731843575419,0.356742261396
,0.375510204082,0.645251396648,0.332939574204
,0.379591836735,0.555865921788,0.307438237329
,0.385714285714,0.472067039106,0.332939574204
120.0,0.389795918367,0.388268156425,0.30913914368
121.0,0.394897959184,0.304469273743,0.30913914368
122.0,0.418367346939,0.293296089385,0.334983659038
123.0,0.414285714286,0.377094972067,0.356742261396
124.0,0.408163265306,0.466480446927,0.334983659038
125.0,0.404081632653,0.550279329609,0.356742261396
126.0,0.4,0.639664804469,0.382529683471
127.0,0.39387755102,0.72905027933,0.358755125882
128.0,0.702040816327,0.776536312849,0.666343248037
129.0,0.697959183673,0.885474860335,0.688811378016
130.0,0.69387755102,0.997206703911,0.712655317426
131.0,0.658163265306,0.997206703911,0.666343248037
132.0,0.663265306122,0.888268156425,0.664968210517
133.0,0.667346938776,0.782122905028,0.64421960282
134.0,0.671428571429,0.673184357542,0.618695409194
135.0,0.675510204082,0.567039106145,0.618695409194
136.0,0.680612244898,0.463687150838,0.620418596861
137.0,0.716326530612,0.449720670391,0.666343248037
138.0,0.720408163265,0.343575418994,0.64251867894
139.0,0.685714285714,0.357541899441,0.641125844923
140.0,0.689795918367,0.256983240223,0.620418596861
141.0,0.655102040816,0.27094972067,0.547233927643
142.0,0.660204081633,0.170391061453,0.571052977529
143.0,0.627551020408,0.184357541899,0.523416401563
144.0,0.622448979592,0.284916201117,0.523416401563
145.0,0.591836734694,0.296089385475,0.498090383245
146.0,0.59693877551,0.201117318436,0.523416401563
147.0,0.566326530612,0.217877094972,0.475786180767
148.0,0.562244897959,0.312849162011,0.499600463367
149.0,0.55612244898,0.40782122905,0.475786180767
150.0,0.552040816327,0.502793296089,0.475786180767
151.0,0.547959183673,0.600558659218,0.499600463367
152.0,0.542857142857,0.698324022346,0.523416401563
153.0,0.537755102041,0.798882681564,0.499600463367
,0.533673469388,0.896648044693,0.547233927643
,0.528571428571,1.0,0.525234776634
,0.558163265306,0.997206703911,0.547233927643
,0.563265306122,0.893854748603,0.545765058826
,0.568367346939,0.793296089385,0.547233927643
,0.572448979592,0.692737430168,0.523416401563
160.0,0.604081632653,0.687150837989,0.547233927643
161.0,0.637755102041,0.68156424581,0.618695409194
162.0,0.641836734694,0.575418994413,0.593443647404
163.0,0.609183673469,0.586592178771,0.572822483273
164.0,0.578571428571,0.59217877095,0.547233927643
165.0,0.582653061224,0.491620111732,0.521927211593
166.0,0.587755102041,0.396648044693,0.525234776634
167.0,0.752040816327,0.997206703911,0.736500000228
168.0,0.792857142857,1.0,0.809315360081
169.0,0.834693877551,1.0,0.856981158221
170.0,0.879591836735,1.0,0.928486782929
171.0,0.924489795918,1.0,0.927281224356
172.0,0.974489795918,1.0,1.0
173.0,0.976530612245,0.868715083799,0.97616146359
174.0,0.928571428571,0.871508379888,0.903431470737
175.0,0.882653061224,0.877094972067,0.880815474535
176.0,0.838775510204,0.877094972067,0.833147775658
177.0,0.79693877551,0.879888268156,0.808038244113
178.0,0.801020408163,0.762569832402,0.784191488786
179.0,0.805102040816,0.648044692737,0.785483946315
180.0,0.809183673469,0.533519553073,0.76165357088
181.0,0.851020408163,0.522346368715,0.831885641824
182.0,0.89387755102,0.511173184358,0.833147775658
183.0,0.939795918367,0.502793296089,0.882321725239
184.0,0.942857142857,0.379888268156,0.856981158221
185.0,0.897959183673,0.393854748603,0.834689320286
186.0,0.854081632653,0.40782122905,0.76165357088
187.0,0.813265306122,0.421787709497,0.763251263309
188.0,0.817346938776,0.310055865922,0.739441598407
189.0,0.821428571429,0.198324022346,0.739441598407
190.0,0.862244897959,0.178770949721,0.76165357088
191.0,0.90612244898,0.162011173184,0.834689320286
192.0,0.95,0.139664804469,0.833147775658
193.0,0.99693877551,0.122905027933,0.882321725239
194.0,1.0,0.0,0.858504851953
195.0,0.95306122449,0.0223463687151,0.809315360081
196.0,0.908163265306,0.0446927374302,0.785483946315
197.0,0.866326530612,0.0670391061453,0.76165357088
198.0,0.825510204082,0.0865921787709,0.713996090161
,0.786734693878,0.108938547486,0.691827141967
200.0,0.782653061224,0.215083798883,0.713996090161
201.0,0.777551020408,0.321229050279,0.712655317426
202.0,0.773469387755,0.432960893855,0.713996090161
203.0,0.769387755102,0.54469273743,0.715633537767
204.0,0.764285714286,0.656424581006,0.713996090161
205.0,0.760204081633,0.768156424581,0.736500000228
206.0,0.75612244898,0.885474860335,0.739441598407
